;;doc;source;author;title;year;period;text_type;sentence
1801-1850;8184;GBorribilmente.csv;Gutenberg; Carlo Bianco;Della guerra nazionale d''insurrezione per bande, applicata all''Italia: Trattato dedicato ai buoni Italiani da un amico del Paese;1842.0;1801-1850;prosa letteraria;"['per tutto il tempo della campagna non si spoliano mai, nè si mutano la camicia; sono quindi orribilmente sucidi.']"
1801-1850;8202;BibItGioberti1.txt;BibIt;Vincenzo Gioberti;Del primato morale e civile degli Italiani;1843.0;1801-1850;espositivo;"['io credo ancora che, atteso l intima parentela dell estetica e dell immaginazione colle altre facoltà dell animo umano, quel correre quasi continuo sulle onde velivole, e non veder altro che mare e terra contribuisca ad aggrandire il cuore e la mente; perché si può dir che i nocchieri vivono in mezzo al sublime matematico, e come gli alpigiani accasati sulle aeree creste dei monti, hanno assiduamente dinanzi agli occhi una scena amplissima, che richiama allo spirito l idea dell infinito; e quando l oceano infuria agitato, ed entra orribilmente in rotta per la forza delle bufere e l impeto degli uragani, lo spettacolo che ne risulta tocca il più alto segno del sublime dinamico.']"
1801-1850;8203;LLAmari1.txt;Liber Liber;Michele Amari;La guerra del Vespro siciliano;1843.0;1801-1850;espositivo;"['vinto corradino, il dicemmo, orribilmente vendicavasi il re; ma al superbo animo non bastava.', 'dall una banda il dirupo e il fiume; dall altra corre infino a citt la pianura, la quale in oggi ingombrasi per gran tratto di muri e d orti, e un chiuso, negro di cipressi, tutto scavato di tombe, e sparso d urne e di lapidi rinserra la chiesa con giusto spazio in quadro; cimitero pubblico, che si costru al cader del decimottavo secolo, e la dura      pestilenza del milleottocentotrentasette, esiziale a sicilia, in tre settimane orribilmente il colm.', 'ripartirono; ma soffi s atroce il tre dicembre, che la flotta tra sardegna e le baleari e su per lo golfo del lione per tre d orribilmente fortuneggiava.', 'il montaner, che nella sua memoria confuse orribilmente la cronologia di questo periodo del regno di giacomo in sicilia, porta la tempesta sofferta dall armata siciliana nel      o     , con manifesto anacronismo.']"
1801-1850;8206;LLBarla2.txt;Liber Liber;Teofilo Barla;Lettere a mamma Margherita;1848.0;1801-1850;personale;['nell istesso giorno, fattasi notte, ugo maccagno precipitò se medesimo dalle finestre del dormitorio delle regie cucine e agli appropinquatisi a lui al fine di dissuaderlo dall insano gesto il derelitto asserì che non eravi nulla da temere inquantochè egli era in grado di volare al pari di pipistrello ma ahimè, in luogo di librarsi per l aere e ascendere, poscia pochi istanti egli giaccue al suolo orribilmente sfracellato al pari di un novello icaro.']
1801-1850;8223;LLBelgioioso4.txt;Liber Liber;Cristina Belgioioso;La vita intima e la vita nomade in Oriente;1849.0;1801-1850;personale;"['l indomani ricevetti la visita della principale sposa del patriarca; era un bel donnone, ma orribilmente impiastricciata di rosso e di nero; vi sarà stato anche del bianco, ma non lo si vedeva.']"
1851-1900;8262;GBorribilmente.csv;Gutenberg; J. B. (Jean Baptiste) Bouvier;Venere ed Imene al tribunale della penitenza: manuale dei confessori;1853.0;1851-1900;prosa letteraria;"['bisogna comportarsi santamente; e in questo caso il sacerdote si comporta verso il santo dei santi non santamente ma orribilmente .']"
1851-1900;8263;li1236.txt;CLiGS Ro;Giovanni Ruffini;Lorenzo Benoni/ ovvero scene della vita di un italiano;1853.0;1851-1900;prosa letteraria;"['uno mostra con aria addolorata la guancia, che poco innanzi era sanissima, terribilmente gonfiata per un mal di denti; un altro si è slogata una congiuntura e la mostra orribilmente contratta; un terzo alza l indice della mano destra fasciato di cenci, e dice d esserselo tagliato fino all osso; altri infine sostengono audacemente d aver già consegnato il componimento e che deve essere smarrito, e vanno attorno cercandolo.', 'avevo la testa orribilmente intronata e provavo nella faccia un sentimento di bruciore e di tensione insopportabile.']"
1851-1900;8266;BibItCarducci5.txt;BibIt;Giosue Carducci;Juvenilia;1857.0;1851-1900;poesia;"['e disse come d un grido  gli splendea dal capo di pallade la luce  isbigottì le dardane caterve; impauriti ricalcitraro orribili i cavalli, ed annitrendo sbaragliati i cocchi rapivano a le mura: e qual con csanto fiume di giove ei contrastasse; e come dopo la biga, a le difese mura intorno, egli il divin corpo di ettorre tre volte orribilmente istrascicasse entro l iliaca polve.', 'del mio novello tempo il vigile tedio atre angosciose l ore misura, e le future cose, tanto ch a imaginar disdegno e tremo, m affrontan mute orribilmente in vista.', 'a quel suon, di novelli fremiti il ciel d italia ecco rintrona: come nube che tuona e nel rovente folgore scoscende, lungo clamor da l alpi al mar si stende vapor di sangue orribilmente sale da la fatal novara, e l aere invade e fuma atro su  l mare e vela il monte: ecco rabbia di guerra alta immortale, e strepitar d incalzantisi spade, e a le vendette correre piemonte.', 'itali esempi f r nel barberino venti giovani contro a francia tutta rotti di venti colpi il seno invitto: son nostri rosaroll, il morosino, poerio, e su la mole arsa e distrutta medici solo orribilmente dritto.', 'già fuoco e ferro orribilmente in volta percuote i lurchi come turbin fosse, e l antica vendetta entro la molta strage l ali battea torbide e rosse.']"
1851-1900;8273;GBorribilmente.csv;Gutenberg; Thomas Babington Macaulay Macaulay; Baron,Storia d''Inghilterra, vol 2;1858.0;1851-1900;prosa letteraria;['intanto la folla di fuori cresceva sempre, e orribilmente tempestava.']
1851-1900;8276;GBorribilmente.csv;Gutenberg; Thomas Babington Macaulay Macaulay; Baron,Storia d''Inghilterra, vol 1;1858.0;1851-1900;prosa letteraria;['alla vista del corpo di dangerfield, orribilmente lacerato dalle fustigazioni, molti inchinavano a credere che la sua morte fosse stata massimamente, se non al tutto,']
1851-1900;8279;LLGhislanzoni1.txt;Liber Liber;Antonio Ghislanzoni;Abrakadabra;1860.0;1851-1900;prosa letteraria;['quarantamila cadaveri o frammenti di carne umana, orribilmente pestati, confusi, ingrommati di caligine e di sangue?', 'i dottori dell epoca vi rispondono:   la eccezione si è fatta per ristabilire e generalizzare il matrimonio, orribilmente screditato nel secolo precedente.']
1851-1900;8282;Poesia.V.7.bis.Testo.txt;MIDIA;Aleardo Aleardi;Canti;1864.0;1851-1900;poesia;"['allor dal core,     schiuso a la colpa, la codarda emerse     religion dei pallidi terrori;     commosso allora, come cosa viva,     l albero del peccato orribilmente     su terre ed acque dilat le fronde     con la sua velenosa ombra inseguendo     dei caini le fughe.']"
1851-1900;8286;GBorribilmente.csv;Gutenberg; Massimo d'' Azeglio;Ettore Fieramosca: ossia, La disfida di Barletta;1865.0;1851-1900;prosa letteraria;['l  assassino cogli occhi orribilmente spalancati sulla madre crollò il capo ed accennò che farebbe, ed essa levandosi dal collo una catena che aveva sotto la']
1851-1900;8297;Poesia.V.17.Testo.txt;MIDIA;Giosue Carducci;Levia gravia;1868.0;1851-1900;poesia;"['viii per raccolta in morte di ricca e bella signora sparsa la faccia bianca de la fuggente vita, con la persona stanca abbandonarsi a l ultima partita lei che sposa virginea pur or ne arrise di beato amor; sentir com angue gelida e questa e quella mano; gli occhi mirar che vitrei orribilmente nuotano nel vano forse in cerca de i pargoli a lo sguardo nascosi ahi non al cor, de i pargoli che muti intorno al letto stanno rigando i volti arguti di lacrimette, ed il perch non sanno, e come sogno i fervidi baci materni penseranno un d; e intorno l ombra stendersi de la morte odiosa, mentre pur su  l cadavere si lamenta con dio la madre annosa ch abbia a compor ne l ultima pace chi a premer gli occhi suoi nutr; deh quanta pita!']"
1851-1900;8298;GBorribilmente.csv;Gutenberg; Iginio Ugo Tarchetti;"Racconti umoristici: In cerca di morte; Re per ventiquattrore";1868.0;1851-1900;prosa letteraria;['parevano fatti per afferrare, per mordere, per lacerare la carne viva, palpitante  davano ai loro visi un  apparenza orribilmente ferina.']
1851-1900;8299;GBorribilmente.csv;Gutenberg; Giovanni Cairoli;Villa Glori - Ricordi ed aneddoti dell''autunno 1867;1868.0;1851-1900;prosa letteraria;['pallido in viso e macchiato orribilmente di sangue che era colato dalla testa fasciata con un cencio e coperta da un cappellaccio.']
1851-1900;8302;GBorribilmente.csv;Gutenberg; Iginio Ugo Tarchetti;"Racconti umoristici: In cerca di morte; Re per ventiquattrore";1868.0;1851-1900;prosa letteraria;"['maestà reale, ma era molto se non attentavano essi medesimi alla mia vita; quando intesi che il tumulto popolare andava orribilmente crescendo, e che i denti bianchi erano già penetrati in alcune sale della reggia, deliberai di cercare salvezza nella']"
1851-1900;8304;LLBersezio1.txt;Liber Liber;Vittorio Bersezio;La carità del prossimo;1868.0;1851-1900;prosa letteraria;['orsacchio l afferr per le due braccia, la tir violentemente a s, la strinse riluttante al suo petto, le pose innanzi al volto il suo orribilmente contratto, e con accento crudelissimo le disse spiccato:   s. .']
1851-1900;8305;GBorribilmente.csv;Gutenberg; Giovanni Cairoli;Villa Glori - Ricordi ed aneddoti dell''autunno 1867;1868.0;1851-1900;prosa letteraria;['due giorni interi spasimò orribilmente , aggomitolandosi e distendendosi, contraendo convulsivamente i muscoli del volto ad un terribile sorriso']
1851-1900;8306;GBorribilmente.csv;Gutenberg; Iginio Ugo Tarchetti;"Racconti umoristici: In cerca di morte; Re per ventiquattrore";1868.0;1851-1900;prosa letteraria;['quei denti lunghi, affilati, bianchi, orribilmente bianchi, scoperti fino alla radice dal labbro un po   rovesciato, acuminati e curvi verso la punta come i canini,']
1851-1900;8307;GBorribilmente.csv;Gutenberg; Giovanni Cairoli;Villa Glori - Ricordi ed aneddoti dell''autunno 1867;1868.0;1851-1900;prosa letteraria;['lo credevo bianco, mentr  era orribilmente insanguinato.']
1851-1900;8311;BibItTarchetti1.txt;BibIt;Ugo Iginio Tarchetti;Fosca;1869.0;1851-1900;prosa letteraria;"['io non vi aveva potuto portare che le memorie di una gioventù ricca di molte passioni, di una vita lungamente e orribilmente angosciata.', 'non solo quelle grida erano orribilmente acute, orribilmente strazianti e prolungate, ma io non aveva immaginato mai che vi potesse essere qualche cosa di simile nella voce umana; o essendovi, non mi pareva possibile che l uomo da cui era uscito una volta un tal grido potesse vivere ancora.', 'che quella donna fosse poi brutta, orribilmente brutta, non ci pensava.', 'era facile accorgersi che ella soffriva orribilmente, e faceva violenza a se stessa per contenersi.', 'gli occhi   la sola beltà di quel viso   erano come arrossati dal piangere e dal vegliare, e un cerchio orribilmente livido pareva ingrandirne le orbite.', 'era un luogo orribilmente incantevole; il suolo a roccie, a borri, a dirupi, ad avvallamenti; il torrente scorreva nel fondo di una forra in un letto di selci terse e bianchissime; quercie e castagni secolari sporgevano da una riva e dall altra le loro braccia che si intrecciavano; il sole vicino a declinare gettava sulla superficie dell acqua alcuni raggi che sembravano convertirla in tante lame d oro e d argento.', 'io mi sentiva orribilmente tediato da quelle domande.', 'e poi, ella ne avrebbe certo sofferto, ne avrebbe sofferto orribilmente, avrebbe potuto morirne!', 'i suoi capelli erano scomposti, le sue fattezze orribilmente alterate, il pallore del suo volto cadaverico.']"
1851-1900;8314;li0477.txt;CLiGS Ro;Iginio Ugo Tarchetti;Fosca;1869.0;1851-1900;prosa letteraria;"['io non vi aveva potuto portare che le memorie di una gioventú ricca di molte passioni, di una vita lungamente e orribilmente angosciata.', 'non solo quelle grida erano orribilmente acute, orribilmente strazianti e prolungate, ma io non aveva immaginato mai che vi potesse essere qualche cosa di simile nella voce umana; o essendovi, non mi pareva possibile che l uomo da cui era uscito una volta un tal grido potesse vivere ancora.', 'che quella donna fosse poi brutta, orribilmente brutta, non ci pensava.', 'era facile accorgersi che ella soffriva orribilmente, e faceva violenza a se stessa per contenersi.', 'gli occhi   la sola beltà di quel viso   erano come arrossati dal piangere e dal vegliare, e un cerchio orribilmente livido pareva ingrandirne le orbite.', 'era un luogo orribilmente incantevole; il suolo a roccie, a borri, a dirupi, ad avvallamenti; il torrente scorreva nel fondo di una forra in un letto di selci terse e bianchissime; querce e castagni secolari sporgevano da una riva e dall altra le loro braccia che si intrecciavano; il sole vicino a declinare gettava sulla superficie dell acqua alcuni raggi che sembravano convertirla in tante lame d oro e d argento.', 'io mi sentiva orribilmente tediato da quelle domande.', 'e poi, ella ne avrebbe certo sofferto, ne avrebbe sofferto orribilmente, avrebbe potuto morirne!', 'i suoi capelli erano scomposti, le sue fattezze orribilmente alterate, il pallore del suo volto cadaverico.']"
1851-1900;8315;li0166.txt;CLiGS Ro;Giuseppe Garibaldi;Cantoni il volontario;1870.0;1851-1900;prosa letteraria;['poi come si poteva difendere quella povera roma, che avea nel suo grembo tutto quanto c è di orribilmente retrogrado nell universo, tanto nei maschi che nelle femmine?']
1851-1900;8398;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;L''assedio di Firenze;1872.0;1851-1900;prosa letteraria;[', dove occorreva certo ponte sopra un torrente copioso nell  inverno di acque, nelle altre stagioni arido e di letto orribilmente scabroso.']
1851-1900;8399;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;Il secolo che muore, vol. III;1872.0;1851-1900;prosa letteraria;"['di zaccaria, e la inacerba con le smanie della incertezza: un diavolo a cavalcioni sopra la punta del naso gli stirava orribilmente i nervi degli occhi dopo averglieli dimenati ben bene con tanaglie infuocate; pativa il dolore dei denti in tutte le']"
1851-1900;8401;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;L''assedio di Firenze;1872.0;1851-1900;prosa letteraria;"['suo padre, non ardiva avventarsi a cagione dell  antico terrore; solo brontolava cupo e digrignava le mascelle orribilmente .']"
1851-1900;8402;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;Il secolo che muore, vol. III;1872.0;1851-1900;prosa letteraria;"['al letto dove giaceva omobono, con l  indice e il pollice sollevargli le ciglia scrutandogli le pupille, che riscontrò orribilmente contratte; lo chiamò eziandio più volte:  omobono, caro omobono.']"
1851-1900;8403;GBdi_randomsample.csv;Gutenberg; Francesco Domenico Guerrazzi;L''assedio di Firenze;1872.0;1851-1900;prosa letteraria;"['deliberai meco stesso il giorno appresso, mentre erravamo pei boschi, dichiarare pianamente la bisogna a tomaso e farlo scorto del pericolo che correva; ma il giorno dopo, così consigliando od ordinando naldo, ci dirigemmo verso la foresta, dove occorreva certo ponte sopra un torrente copioso nell  inverno di acque, nelle altre stagioni arido e di letto orribilmente scabroso.']"
1851-1900;8404;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;L''assedio di Firenze;1872.0;1851-1900;prosa letteraria;"['dante non rispondeva, ma digrignava i denti da mettere ai meglio animosi spavento, le sopracciglia orribilmente stringeva, gli erano diventati ritti i capelli;   non pertanto fermo osservava con risguardo il nemico.']"
1851-1900;8405;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;Beatrice Cenci: Storia del secolo XVI;1872.0;1851-1900;prosa letteraria;"['egli agita lieve lieve la bocca nelle estreme convulsioni; i suoi occhi stanno orribilmente fissi nella immobilità della morte.']"
1851-1900;8406;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;Lo assedio di Roma;1872.0;1851-1900;prosa letteraria;['rado, e ristretto la natura agitandosi muta mari in deserti, e viceversa, e monti in valli o valli in monti trasformando orribilmente l  aspetto delle cose, pure gli uomini assai più tenaci delle formiche non isgomentandosi tornarono indefessi al']
1851-1900;8407;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;Lo assedio di Roma;1872.0;1851-1900;prosa letteraria;['scarcele sul fiore della vita, di forme leggiadre squarciato orribilmente il ventre, di una sola cosa pareva si pigliasse cura, ed era disporre il proprio censo, che possedeva larghissimo, a prò']
1851-1900;8408;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;Beatrice Cenci: Storia del secolo XVI;1872.0;1851-1900;prosa letteraria;['so bene queste essere le mie ultime ore, e chi sa come orribilmente dolorose!']
1851-1900;8409;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;"Pasquale Paoli; ossia, la rotta di Ponte Nuovo";1872.0;1851-1900;prosa letteraria;['il cuore ti palpita orribilmente sempre.']
1851-1900;8410;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;La battaglia di Benevento: Storia del secolo XIII;1872.0;1851-1900;prosa letteraria;"['alla divinità; onde la mente del lettore sarà percossa da quella sentenza, che sembra assurda, e suona pur troppo orribilmente vera: lo stesso delitto che manda l  uomo al patibolo, rendere illustri le nazioni nella memoria dei posteri.']"
1851-1900;8411;GBspavento.csv;Gutenberg; Francesco Domenico Guerrazzi;Pensieri, Discorsi, Illustrazioni;1872.0;1851-1900;prosa letteraria;['il sepolcro, rompendo orribilmente il cadavere per assicurarsi meglio:   nè ciò bastando  chè la tomba stessa metteva spavento  , si congregarono un  altra volta per seppellirne il sepolcro.']
1851-1900;8412;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;Beatrice Cenci: Storia del secolo XVI;1872.0;1851-1900;prosa letteraria;"['la mano della necessità, di cui le dita erano rabbia, spavento, amore, furore, e pietà, tese orribilmente l  arco della intelligenza di beatrice; e se non lo ruppe, lo stupidì.']"
1851-1900;8413;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;Beatrice Cenci: Storia del secolo XVI;1872.0;1851-1900;prosa letteraria;"['la fortuna, gittata via la benda, all  antica follia aggiunse la ebbrezza nuova; e, fatta menade, percuote orribilmente un suo crotalo infernale, eccitando al ballo tondo grazie, furie, satiri e muse.']"
1851-1900;8414;GBangoscia.csv;Gutenberg; Francesco Domenico Guerrazzi;Isabella Orsini, duchessa di Bracciano;1872.0;1851-1900;prosa letteraria;['isabella proruppe in un grido così pieno di angoscia disperata, da disgradarne quello che avrebbe gittato lelio, se il cuore fesso orribilmente in due parti non gli avesse']
1851-1900;8418;GBorribilmente.csv;Gutenberg; Francesco Domenico Guerrazzi;Veronica Cybo;1872.0;1851-1900;prosa letteraria;"['mobili, lume, ogni cosa sossopra; e poco dopo, dai fianchi del cielo orribilmente squarciati, un tuono che scuote dai fondamenti la casa, e una fiamma di fuoco che allaga la stanza.']"
