;;doc;source;author;title;year;period;text_type;sentence
1951-2000;27173;LRterribilmente.txt;La Repubblica;Licia Granello; COPPE EUROPEE Il Boavista ha dominato e vinto ( preso anche un palo ): ancora in gioco il passaggio del turno. ;1991.0;1951-2000;stampa;['fra l  altro , montanari , così come baggio , deve fare i conti con due tipetti alti una spanna , ma tecnici e  terribilmente  svelti , che trasformano i centimetri in meno in sofferenze garantite a ogni azione .']
1951-2000;27194;LRoggi_randomsample.txt;La Repubblica;Maurizio Crosetti; Il portiere rompe il silenzio: ' Il calcio è pieno di immaturi '. ;1991.0;1951-2000;stampa;['vipiteno    nella juventus che ripropone gli uomini di ieri per le suggestioni di  oggi  e , forse , per le vittorie di domani , stefano tacconi ha deciso di restare terribilmente uguale a']
1951-2000;27263;LRterribilmente.txt;La Repubblica;Daniele Mastrogiacomo; Vienna, processo alle quattro infermiere assassine Con le prime agghiaccianti deposizioni si è aperto il dibattimento.;1991.0;1951-2000;stampa;['terribilmente  sincere .']
1951-2000;28891;LRterribilmente.txt;La Repubblica;Fabrizio Bocca; Tempo di Nazionali. ;1992.0;1951-2000;stampa;['invece anche qui si fanno paragoni , si mettono a confronto i moduli di trapattoni e quelli di sacchi , tutto diventa  terribilmente  pesante , conflittuale .']
1951-2000;29559;LRterribilmente.txt;La Repubblica;Fulvio Bianchi; EUROPEI DI CALCIO La Francia soffre e apre con un pari: gol di Eriksson e Papin. ;1992.0;1951-2000;stampa;['la francia invece non trova un uomo d  ordine , qualche folata ma  terribilmente  velleitaria .']
1951-2000;29713;LRterribilmente.txt;La Repubblica;Laura Laurenzi; IL DIVORZIO REALE. ;1992.0;1951-2000;stampa;['dall  altra la marea delle critiche che monta ogni giorno di più : sarah è grassa , è sciatta , è sgraziata , è inadatta al ruolo , è maleducata , si veste male , è incosciente , è pigra , è ignorante , è  terribilmente  spendacciona e assetata di soldi .']
1951-2000;30991;LRterribilmente.txt;La Repubblica;Giuseppe D' Avanzo; LA DC ALLA SBARRA. ;1993.0;1951-2000;stampa;['napoli si scopre oggi    spiega piero craveri     terribilmente  pre moderna , tutta reclinata su se stessa , sulle sue memorie e bellezze e glorie , egregio condimento della sua vocazione assistenziale e parassitaria .']
1951-2000;31311;LRterribilmente.txt;La Repubblica;Paolo Flores D' Arcais;IL PARTITO DEI SINDACI.;1993.0;1951-2000;stampa;['suona oggi  terribilmente  improponibile , però , stando ai veti incrociati , alle radicate diffidenze , alle rinfocolate ostilità , e anche alla scarsa commensurabilità della rappresentatività di ciascuno .']
1951-2000;32069;LRessere_randomsample.txt;La Repubblica;Alberto Jacovello; LA SFIDA DELLE CITTA' I voti della camorra alla lista missina?;1993.0;1951-2000;stampa;['                                                                                                                                                                                                                                                                                                                                                                                                           il secondo , forse assai più importante , è che bassolino raccoglie il consenso di quegli strati sociali che , pur terribilmente colpiti dalla crisi , del ribellismo senza prospettive non sono prigionieri :  è  una carta di grande rilievo in una città come questa , una grande isola di saldezza in una napoli soffocata .']
1951-2000;32231;LRterribilmente.txt;La Repubblica;Silvia Bizio; Dopo due anni si rivede la Roberts L' attrice parla del suo nuovo film, ' Pelican Brief ' di Pakula, già un successo negli Usa.;1993.0;1951-2000;stampa;['terribilmente  noioso , temo , ma assai piacevole .']
1951-2000;33718;LRterribilmente.txt;La Repubblica;Corrado Sannucci; IL CALCIO AL LAVORO 8 ) PADOVA Una società sana, le idee di Sandreani, il rock di Lalas. ;1994.0;1951-2000;stampa;['altrimenti con i tre dietro il gioco è  terribilmente  piatto   dichiara la commissione tecnica .']
1951-2000;34266;LRterribilmente.txt;La Repubblica;Irene Bignardi; ' Un angelo custode veglia su di me ' Abbiamo incontrato il regista a Lisbona dove ha girato il suo nuovo film ' Lisboa Monogatari '.;1994.0;1951-2000;stampa;['e anche se è stato  terribilmente  doloroso , l  ho fatto perché penso che sia doveroso raccontare la morte com  è veramente , non lasciarla all  invenzione , non espellerla dalla vita e dall  esperienza come si tende a fare nella nostra società   .']
1951-2000;34655;LRterribilmente.txt;La Repubblica;Elisabetta Mirarchi; QUARANTA ASSOCIAZIONI CERCANO DI DIFENDERE GLI ITALIANI DALLE TRUFFE, DAI SOPRUSI E DAI FREQUENTI DISSERVIZI. ;1994.0;1951-2000;stampa;"['corsi di formazione che promettono folgoranti carriere di attrice o fotomodella ; firme strappate a volo per enciclopedie assolutamente inutili e  terribilmente  costose ; lauree in medicina conseguite in italia e rilasciate nello sri lanka ; bollettini somiglianti ai contocorrenti della luce o del gas ma che servono a foraggiare anonime società .']"
1951-2000;35122;LRallora_randomsample.txt;La Repubblica;Silvia Bizio; LA TRAGEDIA DEI BRANDO. ;1995.0;1951-2000;stampa;['                                                                                                                                                                                                                                                                                                                                                                                                                                cheyenne era terribilmente depressa già nel      , quando il fratellastro christian brando aveva ucciso con un colpo di pistola il fidanzato di lei , dag drollet , che pare picchiasse spesso la ragazza  allora  incinta .']
1951-2000;35784;LIR2.txt;LIR;Radio3;" ""Uomini e profeti. La terra promessa"" (programma di letteratura)";1995.0;1951-2000;dialogo;['terribilmente piccolo']
1951-2000;35821;LRterribilmente.txt;La Repubblica;Vladimiro Odinzov;OPINIONI DAL MONDO.;1995.0;1951-2000;stampa;['di certo non ha mancato di alzare la voce contro i tribalismi , l  oppressione , i razzismi e le intolleranze , e di criticare i governi corrotti locali , ma per quanto riguarda il   quotidiano   africano è apparso    terribilmente  conservatore   .']
1951-2000;36495;LRterribilmente.txt;La Repubblica;Silvia Bizio; Negli Usa la Nbc ha trasmesso ieri il film con Glenn Close, colonnello omosessuale. ;1995.0;1951-2000;stampa;['questo paese è ancora  terribilmente  omofobico .']
1951-2000;36605;LRterribilmente.txt;La Repubblica;Carlo Ciavoni;BIBI E BIBÒ RACCONTANO TROPPE BUGIE...;1995.0;1951-2000;stampa;['più l  indice , nel suo complesso , scende   e scende anche rispetto ai periodi e alle nicchie più disgraziate della gestione grasso   e più   bibì e bibò   , tra via asiago e saxa rubra , si affannano a millantare traguardi che , in un attimo , si svelano  terribilmente  fasulli .']
1951-2000;36987;LIR1.txt;LIR;Rete105;"""Trailers in FM"" informazione cinematografica";1995.0;1951-2000;dialogo;['un avventura terribilmente complicataca!']
1951-2000;37615;LRterribilmente.txt;La Repubblica;Attilio Bolzoni; MAFIA LO STATO E I PENTITI. ;1996.0;1951-2000;stampa;['viste da quaggiù , da palermo , queste due storie appaiono simili o , per essere più precisi ,  terribilmente  uguali .']
1951-2000;37863;LRmostruosamente.txt;La Repubblica;Licia Granello; SERIE A Una partita molto fallosa, Panucci espulso: subito un gol del liberiano, il resto non è stato certo spettacolo. ;1996.0;1951-2000;stampa;['del resto , l  atalanta ha deciso di complicarsi terribilmente la vita dopo appena      : tutti avanti , montero compreso , e quindi tutti sbilanciati sulla palla lunga lanciata da desailly .']
1951-2000;37864;LRessere_randomsample.txt;La Repubblica;Sebastiano Messina; QUERCIA E ULIVO LE SCELTE DEI PARTITI IL RETROSCENA Costanzo: ' Prodi deve uscire dall' incertezza '. ;1996.0;1951-2000;stampa;['                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 però non  sono  terribilmente sorpreso : ho visto passare un sacco di gente che col potere perde la propria identità .']
1951-2000;37876;LRterribilmente.txt;La Repubblica;Pietro Citati; DIARIO ITALIANO. ;1996.0;1951-2000;stampa;['non riesco a capire come delle persone possano prendersi così  terribilmente  sul serio .']
1951-2000;38103;LRterribilmente.txt;La Repubblica;Maurizio Crosetti; ATLANTA 1996 IL MONDO La spensierata nazionale di calcio Usa contro l' Argentina dei Crespo, Chamot e Sensini. ;1996.0;1951-2000;stampa;['felici di non essere ricchi ma studenti di college , come nei film della giovane america che corre , un po  retorica e plastificata ma  terribilmente  ingenua , simpatica , con un bel cuore fresco .']
1951-2000;38161;LRavere_randomsample.txt;La Repubblica;Donatella Chiappini; LE CITTA' SOFFOCATE L' INTERVISTA. ;1996.0;1951-2000;stampa;['                                                                                                                                                                                                                                                                                                                                                                                                                                         amo le grandi arterie ma soffro terribilmente in città intrappolata nel caos , asfissiata dalle auto , alla ricerca ossessiva di un parcheggio : ne va del mio tempo che , invece ,  ho  scelto di razionalizzare al massimo .']
1951-2000;38215;LRterribilmente.txt;La Repubblica;Corrado Sannucci; COPPA UEFA Partenza sprint con due gol di Balbo, l' Olimpico sogna ma il Karlsruhe non cede.;1996.0;1951-2000;stampa;['la roma soffre  terribilmente  in difesa , la squadra è allungata e il centrocampo non riesce a fare diga .']
1951-2000;38222;LRterribilmente.txt;La Repubblica;f b; SERIE A Partita senza idee. ;1996.0;1951-2000;stampa;['per di più i granata , sempre sprofondati in zona pericolo , sono  terribilmente  ingenui sul gol giallorosso .']
1951-2000;41019;LRterribilmente.txt;La Repubblica;Maurizio Crosetti; CHAMPIONS LEAGUE. ;1997.0;1951-2000;stampa;['se davvero è scivolata su un destino imprevisto , farà bene a rialzarsi contro il manchester united in una partita terribilmente importante e  terribilmente  prematura .']
1951-2000;41243;LRterribilmente.txt;La Repubblica;Nino Sunseri; LE CAPITALI FINANZIARIE La metropoli scivola al nono posto nella classifica delle migliori città d' affari. ;1997.0;1951-2000;stampa;['milano è  terribilmente  indietro e ieri il presidente della confindustria , giorgio fossa , non ha mancato di sottolinearlo con forza affermando che piazza affari è un mercato che , per scambi e numero di società quotate   è al livello della borsa di teheran   .']
1951-2000;41271;LRterribilmente.txt;La Repubblica;Roberto Bernardo; SERIE B Vittoria e aggancio al 2 posto. ;1997.0;1951-2000;stampa;['brescia    cinico , spietato ,  terribilmente  concreto .']
1951-2000;41365;LRterribilmente.txt;La Repubblica;Vittorio Zucconi; SUDAMERICA Il ' GOLPE ' DI QUITO Nel paese più povero dell' America Latina il malcontento popolare scatena la lotta di potere.;1997.0;1951-2000;stampa;['cesar gaviria , l  ex presidente colombiano che oggi presiede , a washington , l  organizzazione degli stati americani   oas   , si proclama    terribilmente  preoccupato   .']
1951-2000;41455;LRterribilmente.txt;La Repubblica;b.f.; SERIE A IL RETROSCENA Agnelli telefona a Cecchi Gori per l' argentino, ma la risposta è no. ;1997.0;1951-2000;stampa;['il nostro è un gioco bello da vedere ma , almeno per adesso  terribilmente  faticoso da portare avanti .']
1951-2000;41585;LRe_randomsample.txt;La Repubblica;Anna Maria Liguori; ANIMALI Giorgio Celli racconta perché ha dedicato a loro un libro. ;1997.0;1951-2000;stampa;['                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             scatta la curiosità per questo concetto che ribalta  e  addolcisce le accuse che di consueto vengono fatte ai piccoli felini di casa , di essere cioè poco affezionati ai padroni , troppo indipendenti , terribilmente opportunisti .']
1951-2000;41680;LRterribilmente.txt;La Repubblica;Raimondo Bultrini; MANI PULITE Paciotti: no alla gogna popolare per i politici.;1997.0;1951-2000;stampa;['ma al di là della valanga di critiche   tecniche   sollevate dallo stesso borrelli , dal giudice mario almerighi , dal fondatore del nuovo gruppo , il consigliere del csm antonio frasso , la vera protagonista di quest  assemblea gremita come poche è stata l  emotività di una categoria che si sente accerchiata , spinta dal potere politico dentro un recinto normativo che sembra andarle  terribilmente  stretto .']
1951-2000;41860;LRterribilmente.txt;La Repubblica;Giorgio Lago;NICHILISMO A NORDEST.;1997.0;1951-2000;stampa;['proprio perché gesto estremo , va specchiato nel quotidiano : deve almeno ,  terribilmente  servire , come manifestazione del   nulla   , il male del nulla lo chiamava david maria turoldo .']
1951-2000;42032;LRterribilmente.txt;La Repubblica;l p; MILLE GIORNI AL DUEMILA L' APOCALITTICO La parabola semiseria dell' artista e i consiglio di Sgalambro. ;1997.0;1951-2000;stampa;['anche se sono sempre un po  apocalittico , devo dire che il terzo millennio mi attira  terribilmente    .']
1951-2000;42200;LRallora_randomsample.txt;La Repubblica;Giuseppe D' Avanzo; IL CASO SOFRI. ;1997.0;1951-2000;stampa;['                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        non poteva sapere  allora  quanto sarebbe stato terribilmente vero per lui .']
1951-2000;42615;LRterribilmente.txt;La Repubblica;Patrizia Capua; Enzo Bianco parla di nuovo feeling con le imprese. ;1998.0;1951-2000;stampa;['ma i suoi argomenti sono  terribilmente  seri .']
1951-2000;42840;LRterribilmente.txt;La Repubblica;sconosciuto; Apertura del leader Trimble. ;1998.0;1951-2000;stampa;['il leader dell  ulster unionist party , david trimble , finora il più restio ad ammettere la possibilità di un accordo sul futuro assetto costituzionale delle sei contee del nordirlanda , ieri ha concesso la prima apertura ai cattolici nazionalisti del sinn féin :   non sono  terribilmente  ottimista , ma l  accordo è possibile   , ha detto trimble , che rappresenta il partito più votato dai protestanti unionisti .']
1951-2000;42887;LRterribilmente.txt;La Repubblica;Eugenio Scalfari;SE MANCA CORAGGIO IL GOVERNO SI SFARINA.;1998.0;1951-2000;stampa;['chi crede che bertinotti sia un comunista si sbaglia di grosso : è un massimalista con forti dosi di narcisismo il che complica  terribilmente  le cose .']
1951-2000;42892;LRterribilmente.txt;La Repubblica;Benedetta Craveri; Esce  L' armonia del mondo . ;1998.0;1951-2000;stampa;['eppure , nella vita di relazione , lei può essere  terribilmente  insofferente , distaccato , distratto .']
1951-2000;45711;LRterribilmente.txt;La Repubblica;Antonio Polito; Il nuovo romanzo di Roddy Doyle,  Una stella chiamata Henry , racconta la vera storia della rivolta anti-inglese della Pasqua 1916 Un migliaio scarso di uomini organizzati per modo di dire occuparono l' edificio della Posta e proclamarono l' indipendenza da Londra Resistettero una settimanae. ;1999.0;1951-2000;stampa;['e perfino il poeta yeats , all  epoca non solidale con i rivoltosi , scrisse dopo le esecuzioni che   era nato qualcosa di  terribilmente  bello   .']
1951-2000;45752;LRterribilmente.txt;La Repubblica;Franco Quadri; L' arte di Lev Dodin nella Russia dei compromessi. ;1999.0;1951-2000;stampa;['e  una vita molto dura che riunisce diverse generazioni di allievi , a cui se ne aggiungeranno altre  terribilmente  giovani , con continuo successo sia a casa che nei viaggi per il mondo , da noi assunti come una missione per parlare agli altri e scoprire gli altri .']
1951-2000;45852;LRterribilmente.txt;La Repubblica;Paolo Mauri;BRUCIANO I LIBRI UNA GRANDE BIBLIOTECA È STATA DISTRUTTA A LIONE DALLE FIAMME L' ULTIMA PAROLA.;1999.0;1951-2000;stampa;['catastrofi accidentali e catastrofi provocate dai dittatori di tutte le latitudini sono infatti  terribilmente  simili .']
1951-2000;45919;LRterribilmente.txt;La Repubblica;sconosciuto; La guerra in tutte le sue sfumature nel racconto di giuristi, inviati, fotografi e scrittori che ne sono stati testimoni. ;1999.0;1951-2000;stampa;['l  intervento umanitario è al tempo stesso un  idea immensamente forte e  terribilmente  imprecisa .']
1951-2000;46780;LRterribilmente.txt;La Repubblica;sconosciuto; Trovate le lettere del monaco e di Alessandra. ;2000.0;1951-2000;stampa;['mi sei mancato  terribilmente  .']
1951-2000;46889;LRterribilmente.txt;La Repubblica;Maria Pia Fusco;  Il mio film batte Titanic Chi l' avrebbe mai detto?;2000.0;1951-2000;stampa;['l  ascesa di haider mi ha spaventato  terribilmente  .']
2001-2021;48027;IWterribilmente.csv;itWaC;http://www.db.avvenire.it/pls/avvenire/ne_cn_avvenire.c_leggi_articolo?id=552295&id_pubblicazione=2;http://www.db.avvenire.it/pls/avvenire/ne_cn_avvenire.c_leggi_articolo?id=552295&id_pubblicazione=2;2006.0;2001-2021;web;['i grandi giornali italiani, purtroppo, lo hanno affrontato con argomentazioni terribilmente vecchie  .']
2001-2021;48029;IWterribilmente.csv;itWaC;http://afrik.blog.excite.it/permalink/265605;http://afrik.blog.excite.it/permalink/265605;2006.0;2001-2021;web;['e qundo toccano i diritti umani io mi arrabbio terribilmente .']
2001-2021;48049;IWterribilmente.csv;itWaC;http://www.rockol.it/recensione.php?idrecensione=2557;http://www.rockol.it/recensione.php?idrecensione=2557;2006.0;2001-2021;web;['suona piuttosto come un disco di rock ben suonato e ben scritto, ma terribilmente già sentito e terribilmente demodé.']
2001-2021;48244;IWterribilmente.csv;itWaC;http://www.dsmilano.it/html/Pressroom/2003/11/rep3_1111_biagi-si-poteva-salvare.htm;http://www.dsmilano.it/html/Pressroom/2003/11/rep3_1111_biagi-si-poteva-salvare.htm;2006.0;2001-2021;web;['biagi scrive a maroni un messaggio amareggiato e terribilmente profetico:   qualora dovesse accadermi qualcosa desidero si sappia che avevo informato inutilmente le autorità  .']
2001-2021;48246;IWterribilmente.csv;itWaC;http://www.fantasymagazine.it/forum/viewtopic.php?t=4397&view=next&sid=08e30797f1ac8f39904a9d37e08d1003;http://www.fantasymagazine.it/forum/viewtopic.php?t=4397&view=next&sid=08e30797f1ac8f39904a9d37e08d1003;2006.0;2001-2021;web;['berserk sta diventando terribilmente convenzionale.']
2001-2021;48251;IWterribilmente.csv;itWaC;http://www.edt.it/estratti/estratto.php?id=8870636119;http://www.edt.it/estratti/estratto.php?id=8870636119;2006.0;2001-2021;web;['dovevamo sfregarci ben bene anche le mani, perché puzzavano terribilmente .']
2001-2021;48255;IWterribilmente.csv;itWaC;http://www.stpauls.it/club3_03/0112c3/0112c335.htm;http://www.stpauls.it/club3_03/0112c3/0112c335.htm;2006.0;2001-2021;web;['potrebbe essere un   occasione per ripensare a tutto questo, perché ha messo in luce il fatto che i sistemi globali sono terribilmente vulnerabili.']
2001-2021;48270;IWspaventosamente.csv;itWaC;http://www.caritasroma.it/settori/sepm/MessaggiPacePapa/1977.asp;http://www.caritasroma.it/settori/sepm/MessaggiPacePapa/1977.asp;2006.0;2001-2021;web;['hiroshima è documento terribilmente eloquente e paradigma spaventosamente profetico a questo riguardo.']
2001-2021;48302;IWterribilmente.csv;itWaC;http://meteolive.leonardo.it/meteo-notizia.php?id=7576&x=1;http://meteolive.leonardo.it/meteo-notizia.php?id=7576&x=1;2006.0;2001-2021;web;['pertanto l   aria che raggiunse l   estremo nord dell   europa non poteva che essere terribilmente fredda.']
2001-2021;48319;IWterribilmente.csv;itWaC;http://web.tiscali.it/poesiavita/romanzi/rhpositivo.htm;http://web.tiscali.it/poesiavita/romanzi/rhpositivo.htm;2006.0;2001-2021;web;['terribilmente innamorato?']
2001-2021;48321;IWterribilmente.csv;itWaC;http://www.psychiatryonline.it/ital/egiziano.htm;http://www.psychiatryonline.it/ital/egiziano.htm;2006.0;2001-2021;web;['mi sentivo terribilmente solo, tutto mi sembrava ostile.']
2001-2021;48345;IWterribilmente.csv;itWaC;http://www.ondarock.it/forum/viewtopic.php?t=1074&postdays=0&postorder=asc&start=20;http://www.ondarock.it/forum/viewtopic.php?t=1074&postdays=0&postorder=asc&start=20;2006.0;2001-2021;web;['tutto è ora assorbito dal fattore b. e questo sta impoverendo terribilmente la cultura critica e intellettuale del nostro paese.']
2001-2021;48349;LIT3.txt;LIT;Rai4;"Cartone animato Superdog ""Zio Streghetto supereroe""";2006.0;2001-2021;dialogo;['sono terribilmente spiacente   ma purtroppo al momento non sono in casa   siete pregati di passare']
2001-2021;48356;IWterribilmente.csv;itWaC;http://www.rockit.it/pub/i.php?x=00000216;http://www.rockit.it/pub/i.php?x=00000216;2006.0;2001-2021;web;['sushi   guarda la scheda per capire il sushi pensiero, quello oscuro e delizioso del secondo album   un mondo terribilmente volgare  , mi reco direttamente nel cuore di torino, dove abitano ale e otti, rispettivamente tastiere e voce della']
2001-2021;48358;LIT2.txt;LIT;Rai3;Cartone animato Krypto - Superdog “Un robot mega extra extra super”;2006.0;2001-2021;dialogo;['oh oh sono terribilmente in ritardo le faccio le mie scuse signora ma devo andare']
2001-2021;48364;IWterribilmente.csv;itWaC;http://www.omero.it/nucleus/plugins/print/print.php?itemid=160;http://www.omero.it/nucleus/plugins/print/print.php?itemid=160;2006.0;2001-2021;web;['poi è terribilmente triste perché suo padre muore da artista incompiuto, perciò parecchia della sua tristezza è proprio per suo padre.']
2001-2021;48365;IWterribilmente.csv;itWaC;http://www.griseldaonline.it/formazione/medea_matarazzo.htm;http://www.griseldaonline.it/formazione/medea_matarazzo.htm;2006.0;2001-2021;web;['testo   scena x atto ii   nosside: la corona splendidissima brillò tra lo stupore di tutti, lanciando lampi terribilmente convincenti.']
2001-2021;48378;IWterribilmente.csv;itWaC;http://www.20thfox.it/FoxFront/news/schedaNews.asp?idNews=145;http://www.20thfox.it/FoxFront/news/schedaNews.asp?idNews=145;2006.0;2001-2021;web;['anche se ai genitori ashoke e ashima  irfan khan e tabu  mancano terribilmente la cultura e la famiglia che li circondava e li proteggeva in india, essi sono molto fieri delle grandi opportunità che,']
2001-2021;48380;IWterribilmente.csv;itWaC;http://www.diario.it/index.php?page=bn000066;http://www.diario.it/index.php?page=bn000066;2006.0;2001-2021;web;['ma nonostante ciò  anzi, proprio per questo  terribilmente pericolosi.']
2001-2021;48384;IWterribilmente.csv;itWaC;http://www.film.it/articoli/2003/09/04/461622.php?ppid=483298;http://www.film.it/articoli/2003/09/04/461622.php?ppid=483298;2006.0;2001-2021;web;['amico che in fondo nessuno al mondo è un perfetto umano, ma che leth, come lui stesso, sono semplicemente degli esseri terribilmente limitati che   capiranno qualcosa forse fra due giorni  .']
2001-2021;48392;IWterribilmente.csv;itWaC;http://blog.virgilio.it/bloggers/xnoemy90x/weblog.php?idPostZoom=P3ff2acf99d96e&PHPSESSID=5804ebc96fb9ae85fbcc9b4dd2d04df3;http://blog.virgilio.it/bloggers/xnoemy90x/weblog.php?idPostZoom=P3ff2acf99d96e&PHPSESSID=5804ebc96fb9ae85fbcc9b4dd2d04df3;2006.0;2001-2021;web;['mi sentivo sola, terribilmente sola.']
2001-2021;48395;IWterribilmente.csv;itWaC;http://www.cronologia.it/storia/aa1002b.htm;http://www.cronologia.it/storia/aa1002b.htm;2006.0;2001-2021;web;['ostrogoti ed infine i longobardi, i quali nel     rappresentarono il colpo di grazia inferto ad una terra che era uscita terribilmente stremata da questa serie di lotte, con l   economia rovinata e le sue pianure completamente devastate e spopolate.']
2001-2021;48409;IWterribilmente.csv;itWaC;http://www.chiesadimilano.it/or4/or?uid=ADMIesy.main.index&oid=104167;http://www.chiesadimilano.it/or4/or?uid=ADMIesy.main.index&oid=104167;2006.0;2001-2021;web;['credo che molti giornalisti americani siano terribilmente delusi dal comportamento del governo e molto seccati che imponga la propaganda a tutti e scoraggi quelli che cercano di']
2001-2021;48411;IWorribilmente.csv;itWaC;http://filmup.leonardo.it/opinioni/op.php?uid=2279&pag=3&ord=1;http://filmup.leonardo.it/opinioni/op.php?uid=2279&pag=3&ord=1;2006.0;2001-2021;web;['un film assolutamente senza trama, con inquadrature alla beautiful, effetti orribilmente plastici ed artficiosi, incongruenze storiche, dialoghi banali e scontatissimi  vedi quello terribilmente']
2001-2021;48414;IWterribilmente.csv;itWaC;http://www.turistipercaso.it/stampa.asp?tipo=itinerario&id=4822&link=www%2Eturistipercaso%2Eit%2Fviaggi%2Fitinerari%2Ftesto%2Easp;http://www.turistipercaso.it/stampa.asp?tipo=itinerario&id=4822&link=www%2Eturistipercaso%2Eit%2Fviaggi%2Fitinerari%2Ftesto%2Easp;2006.0;2001-2021;web;['la cosa invece si complica terribilmente da ulan batar a pechino.']
2001-2021;48422;IWterribilmente.csv;itWaC;"http://www.centomovimenti.it/yabbse/index.php?board=2;action=display;threadid=1386";"http://www.centomovimenti.it/yabbse/index.php?board=2;action=display;threadid=1386";2006.0;2001-2021;web;['il ensiero di altri   anni di governo formigoni mi deprime terribilmente , mi deprime vedere che vanno decadendo gli ideali di solidarietà che sono stati sempre tanto forti in lombardia.']
2001-2021;48424;IWterribilmente.csv;itWaC;http://blog.repubblica.it/rblog/comment.do?method=edit&entryid=40289e98ffdfeea600fffb4339631884;http://blog.repubblica.it/rblog/comment.do?method=edit&entryid=40289e98ffdfeea600fffb4339631884;2006.0;2001-2021;web;[':  :   strakaliux x lila       comunque chirac è un uomo terribilmente intelligente, incredibilmente affascinante, ed è nato come uomo di sinistra, peccato che ha già    anni       cavolo, se']
2001-2021;48427;IWterribilmente.csv;itWaC;http://blog.mrwebmaster.it/hellyboy/6910/;http://blog.mrwebmaster.it/hellyboy/6910/;2006.0;2001-2021;web;['latte, le api spontaneamente portavano alle sue labbra il miele e i sacerdoti di cibele  i cureti o coribanti  facevano terribilmente risuonare armi e scudi, battendoli fra loro con gran forza ogni volta che il piccolo piangeva, perché cronos non lo']
2001-2021;48432;IWterribilmente.csv;itWaC;http://www.educational.rai.it/railibro/articoli.asp?id=438;http://www.educational.rai.it/railibro/articoli.asp?id=438;2006.0;2001-2021;web;['i passi dell   agente addetto alla consegna sembrano terribilmente lenti.']
2001-2021;48436;IWterribilmente.csv;itWaC;http://redazione.romaone.it/4Daction/Web_StampaArticolo?ID=56951&doc=si;http://redazione.romaone.it/4Daction/Web_StampaArticolo?ID=56951&doc=si;2006.0;2001-2021;web;['diversa solo per far spazio a un italiano perchè tale, nonostante fossero tutti di qualità, ammettiamolo, terribilmente media  .']
2001-2021;48442;IWterribilmente.csv;itWaC;http://www.satyrnet.it/satyr/steghe.htm;http://www.satyrnet.it/satyr/steghe.htm;2006.0;2001-2021;web;['la strega aveva una gobba ad uncino, era terribilmente orrenda, aveva un solo dente, puzzava di acqua di fogna e spesso faceva anche dei rumori osceni!']
2001-2021;48445;IWterribilmente.csv;itWaC;http://www.exbaba.it/texts/la_conferenza_dell_unesco.htm;http://www.exbaba.it/texts/la_conferenza_dell_unesco.htm;2006.0;2001-2021;web;['ero terribilmente spiacente non potendo dar loro alcuna informazione che potesse soddisfare le loro aspettative.']
2001-2021;48446;IWterribilmente.csv;itWaC;http://www.rockol.it/recensione.php?idrecensione=2483;http://www.rockol.it/recensione.php?idrecensione=2483;2006.0;2001-2021;web;['ma furba, terribilmente furba, nello sfruttare il sistema dei media.']
2001-2021;59642;TT10terribilmente_randomsample.csv;itTenten2010;classicitaliani.it;classicitaliani.it;2010.0;2001-2021;web;['chi sa perché, il vedermi diventare di punto in bianco un marito esemplare, le diede terribilmente ai nervi.']
2001-2021;59687;TT10terribilmente_randomsample.csv;itTenten2010;italialaica.it;italialaica.it;2010.0;2001-2021;web;['i preti che hanno ottenuto tali riconoscimenti sono così terribilmente reazionari e di destra che sono anche negazionisti della shoah.']
2001-2021;59859;TT10terribilmente_randomsample.csv;itTenten2010;adusbef.it;adusbef.it;2010.0;2001-2021;web;['che gira a davos è questa, la strada per  liberarsi  del governatore di via nazionale è una partita internazionale terribilmente complessa.']
2001-2021;59900;TT10terribilmente_randomsample.csv;itTenten2010;letterealdirettore.it;letterealdirettore.it;2010.0;2001-2021;web;['mi dispiace terribilmente per quello che ti è successo, davvero.']
2001-2021;59909;TT10terribilmente_randomsample.csv;itTenten2010;cinemavvenire.it;cinemavvenire.it;2010.0;2001-2021;web;['immagini che si materializzano davanti a noi come cartoline in bianco e nero di una new york viva, struggente e terribilmente affascinante.']
2001-2021;59939;TT10terribilmente_randomsample.csv;itTenten2010;cataniapolitica.it;cataniapolitica.it;2010.0;2001-2021;web;['la seconda parte del film poi è ancora peggiore perché con la sua prevedibilità rende la storia scontata e la pellicola terribilmente lenta.']
2001-2021;59949;TT10terribilmente_randomsample.csv;itTenten2010;repubblica.it;repubblica.it;2010.0;2001-2021;web;['mi sentivo terribilmente in colpa.']
2001-2021;59956;TT10terribilmente_randomsample.csv;itTenten2010;peacelink.it;peacelink.it;2010.0;2001-2021;web;['e migliaia di industrie di guerra si raccoglie in una bomba di sovraterrena potenza, che mette al bivio: o essere terribilmente violenti o essere inferiori sul piano della forza.']
2001-2021;59981;TT10terribilmente_randomsample.csv;itTenten2010;manipulite.it;manipulite.it;2010.0;2001-2021;web;['  titolo: re: lucciolii post di ekinos il          alle ore   :  :     nulla mi rifiuterà d  esistere se credo terribilmente     pietro jahier   titolo: re: lucciolii post di digrumante il          alle ore   :  :    chi più ama è soccombente']
